id,meta_start,meta_captcha,meta_resolution_ratio,meta_resolution_height,dems_edu,dems_class_current,chaos01,chaos02,chaos03,chaos04,chaos05,chaos06,chaos07,chaos08,chaos09,chaos10,chaos11,chaos12,chaos13,chaos14,chaos15,unp01,unp02,unp03,unp04,unp05,unp06,unp07,unp08,unp_moving,unp_other_adults,unp_female_fig_num,unp_female_fig_rom,unp_male_fig_num,unp_male_fig_rom,quic01,quic02,quic03,quic04,quic05,quic06,quic07,quic08,quic09,quic10,quic11,quic12,quic13,quic14,quic15,quic16,quic17,quic18,quic19,quic20,quic21,quic22,quic23,quic24,quic25,quic26,quic27,quic28,quic29,quic30,quic31,quic32,quic33,quic34,quic35,quic36,quic37,change_env01,change_env02,change_env03,change_env04,change_env_mean,change_env_missing,chaos_mean,chaos_missing,quic_monitoring_mean,quic_monitoring_missing,quic_par_predict_mean,quic_par_predict_missing,quic_par_env_mean,quic_par_env_missing,quic_phys_env_mean,quic_phys_env_missing,quic_safety_mean,quic_safety_missing,quic_total_mean,quic_total_missing,unp_moving_binned,unp_male_fig_rom_binned,unp_female_fig_rom_binned,unp_pcunp_quic_comp,unp_subj_comp,unp_obj_comp,unp_comp,violence01,violence02,violence03,violence04,violence05,violence06,violence07,fighting_mean,vio_comp,ses01,ses02,ses03,ses04,ses05,ses06,ses07,ses_subj_comp,ses_subj_missing,ses_obj_comp,ses_obj_missing,ses_comp,att_style01,att_style02,att_style03,att_style04,att_style05,att_style06,att_style07,att_style08,att_style09,att_style10,att_style11,att_style12,att_style13,att_style14,att_style_int,att_style_ext,impuls01,impuls02,impuls03,impuls04,impuls05,fos01,fos02,fos03,fos04,fos05,fos06,fos07,fos08,fos09,fos10,fos11,fos12,fos13,fos14,fos15,impuls_mean,impuls_missing.x,fos_pa_mean,fos_pa_missing,fos_tp_mean,fos_tp_missing,fos_fc_mean,fos_fc_missing,fos_fo_mean,fos_fo_missing,depression01,depression02,depression03,depression04,depression05,depression06,depression07,depression08,depression09,depression10,depression11,depression12,depression13,depression14,depression15,depression16,depression17,depression18,depression19,depression20,depression_mean,impuls_missing.y,dems_ethnicity,dems_ethnicity_mixed,dems_age,dems_sex,dems_gender,dems_gender_4_text,att_check01,att_check02,att_getup,att_interrupted,att_noise,attention_check_sum,attention_interrupt_sum,ex_narb_NA_selfreport_pass,ex_narb_attention_checks_pass,ex_narb_suspect_responses_pass,ex_narb_resolution_ratio,ex_narb_resolution_height,rt_flanker_congruent,rt_flanker_incongruent,acc_flanker_congruent,acc_flanker_incongruent,flanker_data_long,rt_globloc_global,rt_globloc_local,acc_globloc_global,acc_globloc_local,a_flanker,t0_flanker,p_flanker,rd_flanker,sda_flanker,g2_flanker,bbic_flanker,interference_flanker,ssp_refit,hddm_a_fixed,hddm_v_local,hddm_v_global,hddm_t0_local,hddm_t0_global,final_width_px,scale_factor,no_resize,fullscreenenter,fullscreenexit,blur_event,focus_event,event_during_flanker,event_during_globloc
14,2023-05-09T11:46:16Z,1,1.7777777777777777,1440,4,2,4,2,3,3,3,3,3,4,3,3,2,3,2,3,3,3,3,4,2,3,3,3,3,1,2,0,0,0,0,3,2,3,3,3,4,3,3,4,2,4,4,3,3,2,2,3,3,4,4,3,4,2,3,3,1,1,2,3,1,1,2,2,1,2,2,2,2,3,2,1,2,0,2.933333333333333,0,3.111111111111111,0,3.0833333333333335,0,2.3333333333333335,0,1.7142857142857142,0,2,0,2.6216216216216215,0,1,0,0,0.7649951090632261,0.721274215436067,-0.13146459850610126,0.29490480846498285,2,2,3,2,1,2,2,2.5,0.08404758331323303,4,4,4,4,3,3,4,3.7142857142857144,0,0.06862140654866308,0,0.25240154344413646,2,2,3,4,3,3,3,4,3,4,4,2,3,3,3,3.142857142857143,2,2,3,2,3,4,4,4,4,4,3,4,4,3,3,5,3,3,3,4,2.4,0,3.4,0,4,0,3.6,0,3.6666666666666665,0,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,3,1,2,2,2,1.75,0,"White, Caucasian, Anglo, European American",0,25,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.53725,0.6038709677419355,1,0.96875,,0.5637931034482758,0.6064722222222222,0.9666666666666667,1,0.068,0.416,0.559,0.02,1.777,174.0479012812962,2003.469282170774,88.85,FALSE,1.7265077666666666,2.830843043333333,3.271682686666667,0.31410985366666666,0.331017698,346,1.0251851851851852,0,1,0,0,1,FALSE,FALSE
15,2023-05-09T11:55:49Z,1,1.7777777777777777,1440,4,1,2,2,5,3,1,2,1,3,1,3,2,3,1,3,2,1,3,1,1,3,4,3,2,2,2,0,0,0,0,3,5,2,5,5,4,3,2,3,2,3,2,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,4,2,2,3,2,1,1,1,1,2,1,4,3,5,3.25,0,2.2666666666666666,0,3.5555555555555554,0,2.3333333333333335,0,3,0,2.142857142857143,0,1.3333333333333333,0,2.6216216216216215,0,1,0,0,0.32354301154642745,0.1481310623581184,0.2369063890881795,0.19251872572314893,1,1,1,2,1,1,4,1,-0.6752989310267425,4,4,4,3,4,4,5,4,0,1.6790740239678124,0,1.3970502135144782,4,3,NA,3,5,4,4,4,2,3,3,2,4,5,3.142857142857143,4,1,3,2,1,1,4,4,4,4,1,3,4,3,4,3,2,3,3,2,3,1.6,0,3.4,0,2.4,0,3.6,0,3.1333333333333333,0,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.8,0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,24,0,1,NA,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.42203125,0.4963103448275862,1,0.90625,,0.522551724137931,0.6002857142857143,1,0.9722222222222222,0.056,0.311,0.518,0.019,1.855,28.229417092842638,1881.9446627286952,97.63157894736842,FALSE,1.6571398433333333,2.6361707733333333,2.7826295433333335,0.308366474,0.23740716966666667,376,1.114074074074074,0,1,0,0,1,FALSE,FALSE
17,2023-05-09T11:56:34Z,1,1.7777777777777777,1080,5,4,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,2,0,0,0,0,1,1,1,1,2,2,1,1,1,2,1,4,1,2,2,1,2,1,2,3,1,3,1,1,1,3,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1.25,0,1.4666666666666666,0,1.2222222222222223,0,1.8333333333333333,0,1.8333333333333333,0,1.2857142857142858,0,1,0,1.5135135135135136,0,1,0,0,-0.770144617436632,-0.9272640875029223,-0.3524871910626697,-0.639875639282796,1,1,2,1,1,2,1,1,-0.8252876668661862,5,5,5,5,3,3,4,4.285714285714286,0,1.1206964013132172,0,1.2008623139001613,4,3,5,4,1,4,4,4,4,4,5,5,4,3,4.142857142857143,3.5714285714285716,3,3,2,2,2,4,4,3,4,2,5,4,4,3,3,2,4,3,2,4,2.4,0,4,0,2.8,0,3.4,0,3.4,0,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.15,0,"White, Caucasian, Anglo, European American",0,22,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.50909375,0.5661379310344827,1,0.90625,,0.7238666666666667,0.8628571428571429,1,0.9722222222222222,0.062,0.358,0.443,0.016,1.679,149.8534179691629,2007.4374958782164,104.9375,FALSE,2.0027216466666666,1.7789017233333333,2.2052283266666666,0.34542626833333334,0.277149164,314,0.9303703703703704,0,1,0,0,1,FALSE,FALSE
18,2023-05-09T11:41:30Z,0.800000011920929,1.7786458333333333,768,3,3,4,3,2,3,3,1,4,3,3,2,3,2,2,2,2,4,3,4,4,3,3,2,3,2,1,1,0,0,0,2,3,2,2,4,3,2,3,2,2,3,2,4,1,3,2,2,2,3,2,3,3,4,4,1,4,2,4,2,3,4,3,4,3,3,4,1,3,4,2,3,3,0,2.6,0,2.5555555555555554,0,2.4166666666666665,0,3,0,3.2857142857142856,0,2.6666666666666665,0,2.72972972972973,0,1,0,0,0.975778543012689,0.7312973866345687,0.1632321915693233,0.447264789101946,3,2,3,3,2,3,3,3.5,0.8152616966323823,3,3,2,3,3,3,3,2.857142857142857,0,-0.425075965561296,0,-0.49987132739757134,4,3,4,3,1,4,4,3,2,2,4,3,2,3,3.2857142857142856,2.7142857142857144,2,3,2,4,3,3,3,4,2,3,2,3,2,3,3,3,3,4,3,2,2.8,0,3,0,2.8,0,2.8,0,2.8666666666666667,0,2,2,3,3,3,4,3,3,3,3,2,2,4,3,2,2,2,3,2,3,2.7,0,Black or African American,0,20,1,2,NA,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.49696666666666667,0.5632727272727273,0.967741935483871,0.6875,,NA,NA,NA,NA,0.037,0.41,0.392,0.017,1.808,156.24215160106672,2169.9855551966107,106.35294117647058,FALSE,NA,NA,NA,NA,NA,304,0.9007407407407407,1,1,0,0,1,FALSE,FALSE
20,2023-05-09T11:55:36Z,1,1.7777777777777777,1440,6,3,1,2,2,2,2,1,2,3,2,1,2,2,3,1,1,1,2,1,1,1,1,1,1,0,2,0,0,0,0,1,2,1,2,3,1,1,1,2,1,1,2,1,3,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1.25,0,1.8,0,1.5555555555555556,0,1.5,0,1,0,1.2857142857142858,0,1,0,1.3513513513513513,0,0,0,0,-1.0863197683608257,-1.0097274505451392,-0.5592950350652188,-0.784511242805179,2,1,2,1,1,2,1,1,-0.7502932989464643,5,5,5,4,4,3,5,4.428571428571429,0,1.086227988275616,0,1.2540619293115802,4,5,4,4,4,4,5,4,2,3,4,5,4,3,4.142857142857143,3.7142857142857144,3,2,3,3,2,4,4,5,3,1,4,1,3,3,2,3,4,3,2,5,2.6,0,3.2,0,2.6,0,3.6,0,3.1333333333333333,0,2,2,2,4,1,3,3,4,4,3,4,3,3,3,2,3,2,3,4,3,2.9,0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,23,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.55425,0.6548666666666667,1,0.9375,,0.9833793103448276,0.95309375,1,0.8888888888888888,0.069,0.439,0.604,0.015,1.746,81.1423834803891,1932.130951823528,116.4,FALSE,1.91964457,1.5787163446666668,1.9187992033333334,0.48894810133333333,0.482051201,410,1.2148148148148148,0,1,0,0,1,FALSE,FALSE
21,2023-05-09T11:56:02Z,0.8999999761581421,1.7777777777777777,864,6,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,4,1,1,2,3,3,3,0,2,0,0,0,0,3,3,3,4,5,4,5,5,5,2,1,5,1,3,5,3,3,3,3,5,3,5,1,1,1,1,1,1,1,1,1,3,3,3,1,1,3,1,1,1,1,1,0,2.933333333333333,0,4.111111111111111,0,3.0833333333333335,0,1.6666666666666667,0,1.8571428571428572,0,1.6666666666666667,0,2.7567567567567566,0,0,0,0,0.4766592796040558,0.5230887849202419,-0.632969232584075,-0.054940223831916546,1,1,3,1,1,1,1,2.5,-0.2909242562853762,4,4,4,4,2,2,4,3.4285714285714284,0,0.16046719836313467,0,0.16016532937996408,1,4,2,4,2,2,3,3,2,2,3,3,2,3,2.857142857142857,2.2857142857142856,2,2,2,2,2,5,3,5,4,2,5,5,4,3,3,3,4,4,4,2,2,0,4.6,0,3.2,0,3.4,0,3.7333333333333334,0,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1.15,0,Black or African American,0,29,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.4904193548387097,0.5602758620689655,1,0.90625,,0.6243333333333333,0.61371875,0.9,0.8888888888888888,0.054,0.408,0.727,0.026,2.05,19.47041441281486,1875.6541681028511,78.84615384615384,FALSE,1.2819588833333333,1.7078437943333333,1.8335998713333332,0.32514645233333334,0.32861916733333335,386,1.1437037037037037,0,1,0,0,1,FALSE,FALSE
22,2023-05-09T12:07:04Z,1,1.7777777777777777,720,7,2,5,5,5,5,5,5,5,5,5,4,4,5,1,5,5,5,5,1,1,4,5,4,4,2,1,1,0,1,0,5,5,5,5,5,5,5,5,5,4,5,3,4,5,5,5,5,5,5,5,5,5,2,1,1,3,1,1,3,1,1,5,5,5,5,5,2,1,1,1,1,1,0,4.6,0,5,0,4.666666666666667,0,2.1666666666666665,0,3,0,4,0,3.972972972972973,0,1,0,0,1.9282810417088445,2.1951359803066257,-0.42616138858152586,0.8844872958625499,2,1,3,1,1,1,1,1,-0.7502932989464643,1,1,1,1,1,1,1,1,0,-1.1973570093518688,0,-1.945936294298377,1,1,1,2,1,1,1,1,2,1,1,3,2,1,1.4285714285714286,1.2857142857142858,3,2,2,2,2,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,2.2,0,5,0,4.8,0,4.6,0,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"White, Caucasian, Anglo, European American",0,30,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.48275,0.5692758620689655,1,0.90625,,0.5174827586206896,0.4887142857142857,0.9666666666666667,0.9722222222222222,0.06,0.347,0.435,0.014,1.522,61.165541635827275,1920.014020335146,108.71428571428571,FALSE,1.4951113566666667,3.124613456666667,2.335075471666667,0.2729079283333333,0.225837754,354,1.0488888888888888,0,1,0,0,1,FALSE,FALSE
23,2023-05-09T12:01:03Z,1,1.7786458333333333,768,5,3,1,1,1,1,2,1,3,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,8,1,1,0,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,3,2,3,1,3,1,3,1,1,5,3,2,1,1,1,1,1,1,2,1,1,2,1.5,0,1.4,0,1.2222222222222223,0,1.8333333333333333,0,2,0,2,0,1,0,1.6756756756756757,0,4,1,0,-0.8954215640292372,-1.0403436825696528,0.7527930095658452,-0.14377533650190383,2,2,4,2,1,1,1,2,-0.1690679214667588,5,5,5,5,2,2,4,4,0,0.15316432659536908,0,0.4536866037356626,3,2,3,4,1,1,4,2,1,2,4,2,3,4,2.2857142857142856,2.857142857142857,2,3,2,2,3,3,5,3,5,4,5,3,4,3,4,5,3,4,4,2,2.4,0,3.6,0,4.4,0,3.4,0,3.8,0,2,3,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,2,2,1,1.45,0,Black or African American,0,28,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.6549375000000001,0.80615625,1,1,,1.0522068965517242,1.1163055555555554,0.9666666666666667,1,0.096,0.473,0.526,0.006,1.171,51.2227426327638,1840.64783672807,195.16666666666666,FALSE,2.58450737,1.629918323,1.6406984533333333,0.32056073366666665,0.32882459766666666,326,0.965925925925926,0,1,0,0,1,FALSE,FALSE
24,2023-05-09T12:08:00Z,1,1.6,900,5,2,2,2,5,2,3,1,5,2,4,2,1,4,2,5,5,4,5,1,2,3,4,4,4,0,1,0,0,2,1,5,4,5,2,5,1,3,2,3,3,2,4,5,3,4,2,3,4,3,4,4,5,1,3,4,4,4,3,2,1,1,2,2,3,2,3,4,4,4,4,4,4,0,3,0,3.3333333333333335,0,3.4166666666666665,0,3.5,0,2,0,3,0,3.108108108108108,0,0,1,0,1.2720684643190086,1.0967786564271997,0.6623036087442101,0.879541132585705,5,5,5,4,4,5,5,1.5,1.1526983000674083,3,4,4,3,3,2,3,3.142857142857143,0,-1.691054381461828,0,-1.1335194776075115,3,2,4,2,1,4,4,5,1,5,2,3,2,4,3,3,2,3,3,4,4,2,3,2,2,3,2,4,2,3,4,2,3,2,3,2,3.2,0,2.6,0,2.6,0,2.6,0,2.6,0,2,2,2,3,3,4,3,3,3,2,2,2,2,1,2,2,3,2,1,3,2.35,0,"White, Caucasian, Anglo, European American",0,26,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.52553125,0.6304838709677419,1,0.96875,,0.6672333333333333,0.6605,1,0.9444444444444444,0.07,0.393,0.547,0.002,0.729,86.35791466381603,1924.9837570843993,364.5,FALSE,1.6343990266666666,2.190135435,2.633924056666667,0.343925036,0.3680420013333333,430,1.2740740740740741,0,1,0,0,1,FALSE,FALSE
25,2023-05-09T12:11:33Z,1,1.7777777777777777,1080,2,2,5,4,3,5,1,4,5,5,2,5,4,5,2,5,2,3,4,1,1,2,4,3,4,1,2,0,0,0,0,2,5,3,1,5,4,5,4,4,2,2,5,1,2,1,1,5,5,5,5,5,2,1,1,1,1,1,1,2,1,1,4,5,4,1,5,2,1,1,1,1,1,0,3.8,0,3.6666666666666665,0,3.25,0,1.1666666666666667,0,2.5714285714285716,0,2.6666666666666665,0,2.8378378378378377,0,1,0,0,0.7451098794453526,1.058235007182053,-0.42616138858152586,0.31603680930026357,5,4,5,5,1,5,5,7,2.8870477017712126,5,4,4,3,1,1,1,2.7142857142857144,0,-0.2142188406625172,0,-0.44402209658163616,4,5,4,5,1,4,4,2,2,5,4,5,4,4,3.7142857142857144,3.857142857142857,3,1,3,4,4,5,5,4,2,1,4,5,1,4,4,1,5,5,1,5,3,0,4.8,0,1.8,0,3.8,0,3.466666666666667,0,1,1,4,4,3,4,4,4,4,2,3,4,1,4,1,4,1,4,4,4,3.05,0,"White, Caucasian, Anglo, European American",0,30,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.511375,0.5929333333333333,1,0.9375,,0.7927666666666666,0.7628235294117647,1,0.9444444444444444,0.069,0.337,0.391,0.019,1.978,175.61548394329242,2026.9506325159327,104.10526315789474,FALSE,1.8565801733333334,2.038102179,2.1849566533333333,0.38574411133333336,0.37420067133333335,326,0.965925925925926,0,1,0,0,1,FALSE,FALSE
26,2023-05-09T12:11:54Z,0.8999999761581421,1.5,960,6,4,3,4,4,3,4,2,4,3,3,4,3,4,3,2,2,3,2,2,3,4,4,2,2,1,2,0,0,0,0,2,4,3,2,2,2,3,4,5,3,4,3,4,4,2,3,3,4,3,2,3,3,3,4,2,3,4,4,3,2,2,3,3,4,4,3,2,4,3,2,3,3,0,3.2,0,3,0,3.1666666666666665,0,3.1666666666666665,0,3,0,3,0,3.081081081081081,0,1,0,0,0.8882835326940439,0.913901341923632,0.1632321915693233,0.5385667667464776,3,2,4,5,5,5,4,2,0.955847597329069,3,2,3,4,4,3,3,3.142857142857143,0,0.9025364046466728,0,0.46991693182452204,3,3,4,2,4,5,4,4,3,4,3,3,2,4,3.5714285714285716,3.2857142857142856,3,2,3,4,4,3,2,2,3,2,3,3,4,2,3,3,4,3,3,4,3.2,0,3.2,0,2.8,0,2.8,0,2.933333333333333,0,2,2,1,4,2,3,3,2,2,1,1,1,1,2,3,3,3,2,2,1,2.05,0,"White, Caucasian, Anglo, European American",0,29,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1.0451,1.25312,0.967741935483871,0.78125,,NA,NA,NA,NA,0.084,0.606,0.127,0.016,1.726,255.7665200745631,2270.51688876832,107.875,FALSE,NA,NA,NA,NA,NA,304,0.9007407407407407,1,1,0,17,17,FALSE,TRUE
27,2023-05-09T12:05:25Z,1,1.7786458333333333,768,3,3,3,3,3,3,3,2,4,2,2,2,2,3,3,3,3,2,2,2,2,2,1,2,2,8,1,0,0,2,0,4,3,4,4,3,3,3,3,3,2,4,2,2,3,3,3,2,2,2,3,2,2,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,0,2.7333333333333334,0,3.3333333333333335,0,2.5,0,2.5,0,3,0,2.6666666666666665,0,2.810810810810811,0,4,0,0,0.21417424864812162,0.2617573758538581,0.48895893350154607,0.37535815467770206,3,3,3,3,3,3,3,1,0.074644748170476,3,3,3,3,2,2,3,2.7142857142857144,0,-0.5816020079204035,0,-0.6711495022421181,3,3,3,3,3,2,2,3,4,3,2,2,4,3,2.5714285714285716,3.142857142857143,4,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3.2,0,2.8,0,3,0,2.6,0,2.8,0,2,2,2,3,2,2,2,3,2,2,2,3,2,2,3,3,2,2,2,2,2.25,0,Native American/Alaskan Native/indigenous,0,22,1,2,NA,5,3,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.67928125,0.765483870967742,1,1,,0.8513214285714286,0.7957352941176471,0.9655172413793104,0.9444444444444444,0.094,0.47,0.449,0.009,1.094,42.54053408470335,1826.643070747004,121.55555555555557,FALSE,1.8794545066666666,1.7142066696666667,1.7926073436666667,0.2985009086666667,0.38436418833333336,349,1.0340740740740741,0,1,0,0,1,FALSE,FALSE
28,2023-05-09T12:15:48Z,1,1.7777777777777777,1080,5,2,4,2,4,2,2,3,2,5,5,2,5,4,1,3,2,5,5,1,1,4,5,5,5,0,2,0,0,0,0,2,2,2,3,3,3,3,2,3,5,2,5,2,2,4,2,2,4,5,5,5,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,0,3.066666666666667,0,2.5555555555555554,0,3.5833333333333335,0,1.5,0,1,0,2.3333333333333335,0,2.4054054054054053,0,0,0,0,1.1527570866117658,1.0417423345736097,-0.632969232584075,0.20438655099476732,2,2,4,1,1,1,4,3,0.33716308809322487,4,4,5,4,2,2,5,3.7142857142857144,0,0.06862140654866308,0,0.25240154344413646,4,4,5,4,2,4,5,5,5,4,5,4,4,4,4.571428571428571,3.857142857142857,4,4,3,3,2,4,4,4,4,2,5,3,4,4,4,4,4,5,4,2,3.2,0,4.2,0,3.6,0,3.6,0,3.8,0,4,1,2,2,4,3,3,3,1,3,3,2,1,1,1,2,4,4,4,4,2.6,0,"White, Caucasian, Anglo, European American",0,23,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.475375,0.57064,1,0.78125,,0.5271851851851852,0.5272758620689655,0.9,0.8055555555555556,0.054,0.371,0.555,0.019,2.068,37.71334207573139,1891.1726302511784,108.8421052631579,FALSE,1.1009883976666666,1.3980893730766666,1.9204009473333334,0.264154236,0.2906080423333333,376,1.114074074074074,0,1,0,1,2,FALSE,FALSE
29,2023-05-09T12:20:12Z,0.8999999761581421,1.7777777777777777,1440,6,4,1,1,2,1,2,1,2,2,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,1,2,2,1,2,1,3,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.6,0,1.6666666666666667,0,1.4166666666666667,0,1.1666666666666667,0,1,0,1,0,1.3243243243243243,0,0,0,0,-1.1758033016412577,-1.1521476013020284,-0.632969232584075,-0.8925584169430517,1,1,2,1,1,1,1,1,-0.9002820347859082,5,5,5,5,3,3,5,4.428571428571429,0,1.396233776756632,0,1.4457169008851691,2,2,4,4,1,4,3,3,2,3,4,4,3,4,3.142857142857143,3,3,3,2,1,1,4,3,4,5,3,5,4,4,5,4,5,4,4,5,4,2,0,4.2,0,4,0,4.4,0,4.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"White, Caucasian, Anglo, European American",0,26,0,1,NA,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.49212500000000003,0.5819333333333333,1,0.9375,,0.45663333333333334,0.48414285714285715,1,0.9722222222222222,0.061,0.368,0.538,0.011,1.499,61.01694782871617,1905.8295017448727,136.27272727272728,FALSE,1.2738600023333333,3.2549959233333334,3.3398607166666667,0.31104576366666664,0.28231944033333334,392,1.1614814814814816,0,1,0,0,1,FALSE,FALSE
30,2023-05-09T12:14:43Z,0.8999999761581421,1.7777777777777777,1080,7,4,3,2,2,2,2,2,3,3,2,3,1,3,2,3,3,1,2,1,1,1,2,1,3,1,2,0,0,0,0,2,2,1,1,1,1,1,1,3,2,2,2,1,2,1,1,1,2,2,3,3,2,1,1,1,4,3,1,2,2,1,2,1,2,1,2,2,2,1,2,2,1.75,0,2.4,0,1.4444444444444444,0,1.8333333333333333,0,2,0,1.5714285714285714,0,1.6666666666666667,0,1.7027027027027026,0,1,0,0,-0.6587873315765388,-0.473123312472637,-0.2051387960249574,-0.3391310542487972,1,1,2,1,1,2,1,1,-0.8252876668661862,5,4,5,5,1,1,4,3.5714285714285716,0,0.34415878199207783,0,0.34823806494985154,4,4,3,4,3,2,4,3,3,4,5,5,3,5,3.7142857142857144,3.7142857142857144,2,3,2,1,2,5,4,5,4,4,5,5,4,3,4,4,5,5,4,5,2,0,5,0,4,0,4.2,0,4.4,0,3,2,3,3,3,2,2,2,2,2,4,2,2,2,1,2,1,3,1,2,2.2,0,"White, Caucasian, Anglo, European American",0,29,0,1,NA,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.5427096774193548,0.58003125,0.96875,1,,0.4551071428571429,0.5432,0.9333333333333333,1,0.146,0.254,0.523,0.015,1.174,179.8513046674409,2001.7334368641505,78.26666666666667,FALSE,1.2321271803333333,2.79315296,2.89610977,0.3342087773333333,0.2987943063333333,314,0.9303703703703704,0,1,0,0,1,FALSE,FALSE
32,2023-05-09T12:19:42Z,1,1.7777777777777777,864,6,3,1,1,3,3,1,1,3,1,1,1,1,2,2,3,3,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.8,0,1,0,1.3333333333333333,0,1,0,1,0,1,0,1.1081081081081081,0,1,0,0,-1.3030687711956503,-1.1587082224501384,-0.42616138858152586,-0.7924348055158321,3,2,4,2,2,2,2,2,0.13090955021212852,4,4,5,5,3,3,4,4,0,0.22940402443833705,0,0.5008202949950045,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2.7142857142857144,2.4285714285714284,2,2,2,2,1,4,2,4,4,2,4,3,4,2,2,2,3,3,3,4,1.8,0,3.4,0,2.6,0,3.2,0,3.066666666666667,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.05,0,"White, Caucasian, Anglo, European American",0,28,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.55725,0.5678387096774193,1,1,,0.8837333333333334,0.9309714285714286,1,1,0.192,0.312,0.782,0.116,1.382,76.16733092697059,1859.941209759208,11.913793103448274,FALSE,2.3780536433333332,2.17173245,2.0723396666666667,0.39074926833333334,0.3157536496666667,381,1.1288888888888888,0,1,0,0,1,FALSE,FALSE
